sub_id,session_file,L_STRIDE_RATE_median,L_STRIDE_RATE_std,R_STRIDE_RATE_median,R_STRIDE_RATE_std,L_STRIDE_LENGTH_median,L_STRIDE_LENGTH_std,R_STRIDE_LENGTH_median,R_STRIDE_LENGTH_std,L_SWING_TIME_median,L_SWING_TIME_std,R_SWING_TIME_median,R_SWING_TIME_std,L_STANCE_TIME_median,L_STANCE_TIME_std,R_STANCE_TIME_median,R_STANCE_TIME_std,L_ANKLE_DF_PEAK_ANGLE_median,L_ANKLE_DF_PEAK_ANGLE_std,R_ANKLE_DF_PEAK_ANGLE_median,R_ANKLE_DF_PEAK_ANGLE_std,L_ANKLE_EVE_PEAK_ANGLE_median,L_ANKLE_EVE_PEAK_ANGLE_std,R_ANKLE_EVE_PEAK_ANGLE_median,R_ANKLE_EVE_PEAK_ANGLE_std,L_ANKLE_ROT_PEAK_ANGLE_median,L_ANKLE_ROT_PEAK_ANGLE_std,R_ANKLE_ROT_PEAK_ANGLE_median,R_ANKLE_ROT_PEAK_ANGLE_std,L_FOOT_PROG_ANGLE_median,L_FOOT_PROG_ANGLE_std,R_FOOT_PROG_ANGLE_median,R_FOOT_PROG_ANGLE_std,L_FOOT_ANG_at_HS_median,L_FOOT_ANG_at_HS_std,R_FOOT_ANG_at_HS_median,R_FOOT_ANG_at_HS_std,L_VERTICAL_OSCILLATION_median,L_VERTICAL_OSCILLATION_std,R_VERTICAL_OSCILLATION_median,R_VERTICAL_OSCILLATION_std,L_PRONATION_ONSET_median,L_PRONATION_ONSET_std,L_PRONATION_OFFSET_median,L_PRONATION_OFFSET_std,R_PRONATION_ONSET_median,R_PRONATION_ONSET_std,R_PRONATION_OFFSET_median,R_PRONATION_OFFSET_std
100001,20110531T161051.json,79.2087835482747,0.415307448806457,79.4701986754967,0.571734711421187,1.885594297735,0.00991170677959438,1.87937121424412,0.0136660257005828,0.3625,0.00696699081662673,0.365,0.00476731294622797,0.395,0.00589767824619589,0.39,0.0052694210705705,24.5885414278802,0.821519874604666,23.0675446261641,0.633055325305131,-1.52248978477756,1.87056278915641,-2.97124074219461,1.20265833763532,0.503664379878771,1.13485488441854,7.54812722579746,1.03857717308627,-3.21519580888271,1.91263649789025,-2.18480585720238,1.2750355203242,26.3074453320158,0.853078975119654,28.9456043896222,1.12589552802714,96.3495513801124,3.56713144699267,92.6292869376285,4.60382796305215,20,1.53529894715748,55,2.03274067013838,19,1.47034171603228,61,1.52127765851133
100002,20110601T140505.json,81.6326530612245,0.930143539387909,81.6326530612245,1.0537658023577,2.00117493049567,0.0231717826213874,2.00117493049567,0.0261985499096774,0.365,0.00714751400990157,0.375,0.00580479561861683,0.375,0.00625543242171225,0.36,0.00829702233998108,24.8325643289973,1.07875398665989,26.7671215517324,0.854822783875961,-10.07104941766,1.14965602665953,-9.27414295481744,0.961208877123278,3.59951364772613,0.519108267376061,3.54175274502119,0.677858919593336,-0.200278123452995,1.34390170244536,-10.6195745348625,1.64055276006462,18.5412339795731,1.29587013637255,23.2743814233235,1.34463139447697,86.3023203362068,5.27960652617678,94.9455178164525,4.87330716932302,13,1.87873475210704,49,1.64665189113938,13,2.28300705476817,32,2.44285334548197
100003,20110601T095930.json,78.9473684210526,0.650813565037574,78.9473684210526,0.537820898257701,2.24192740692304,0.0184767666380908,2.24192740692304,0.0152980179010466,0.3625,0.00363365700135046,0.37,0.00429562346492113,0.4,0.00516525332362636,0.39,0.00560561547924809,24.5784983925807,0.687704846593624,25.5964390184765,0.485770779908933,-8.65893176249063,2.02597315974475,-9.06456169189102,1.54082332214795,10.6920323663991,0.886325620404199,10.4300817716981,0.902786047472307,-5.88210924761142,1.22371096601359,-10.2920576438635,1.39486864585287,24.7326298911267,1.41978834018261,29.0000454877064,0.903572975528124,82.8770933843388,3.37306915872327,76.0355156035606,3.38522585170381,17,1.29015586829738,52,3.37067824947322,17,1.01183473147028,45,3.9989176024697
100004,20110203T120721.json,82.1917808219178,0.733773304842827,82.1917808219178,0.458459641867741,1.96224988057443,0.017563819664657,1.96224988057443,0.010920194846022,0.36,0.00419363566450164,0.365,0.00392709535433989,0.375,0.00540823555863718,0.365,0.00459850465469902,24.5382267252261,0.84687424941182,26.0096314410032,1.07360730157075,-3.32930498993439,0.923479129085387,-3.74110842866719,1.35232432941746,10.3276166092313,0.31909784273345,0.034049300024266,0.764135887439813,-9.10648560499509,1.34329307484464,-8.04082917406513,0.874966502744649,20.9714879430788,0.909657195604821,20.3015711120121,1.18871487183027,92.5933389537678,4.71436145539553,83.2731829588199,4.42896980667166,17,1.06234242529018,46,4.48224008621539,18,1.42118360736739,50,2.45834868577864
100004,20140929T102035.json,83.0459770114942,0.677508772024009,82.7586206896552,0.692786861845806,2.11591187985038,0.0173919893971868,2.12323337424433,0.0175017191254512,0.355,0.00176776695296637,0.3675,0.00462910049886276,0.365,0.00612372435695795,0.355,0.00390867979985286,24.6758125851707,0.43956998220379,26.264640071872,1.00413328704453,-10.8334670780423,1.08486549726374,-10.814068219091,1.15287702921536,4.54034833364748,0.57208174979196,-0.166143840146434,1.07728376604224,-14.4973163234958,1.00906682787957,-8.05528071509027,1.25119499462081,18.4494930034113,1.02923607298949,19.305469990788,0.657477406670552,87.1912338426622,4.37470545888552,74.6804754984649,3.07919226597763,17,1.45296631451356,44,2.63523138347365,17,1.5,47,3.20589734361189
100005,20110208T120837.json,91.6030534351145,0.836121977483424,91.6030534351145,0.725024807430346,1.76355033794181,0.0160904260909114,1.76355033794181,0.0139347177524452,0.34,0.00386024323488977,0.335,0.00413741786637333,0.315,0.00461444508562795,0.325,0.00626062315579293,23.2643450916967,0.513193375661109,23.0540326386749,0.4426493316633,-4.78941912213042,0.969337595447757,-6.80155121051187,1.02094559146066,0.495454842235304,0.587006542016613,0.268194073565954,0.493775097287767,-2.96288273119601,1.19440850719731,-4.23033413401141,1.38088289359057,19.2255000812464,1.16630022335482,18.5764793562372,1.17405705225786,72.5447236048443,3.85397397885624,70.3569734581263,3.68878203721124,19,2.11434229720585,48,1.62795770996016,16,1.73347226928336,45,3.16811392042772
100006,20110209T104505.json,86.9565217391304,0.654131461615549,86.9565217391304,0.602215236903908,2.02257474117891,0.0153250460207645,2.02257474117891,0.014108708593272,0.345,0.00430116263352129,0.33,0.00478713553878169,0.35,0.00462435026621204,0.36,0.00591282829630106,22.1612808941862,0.525255930326855,22.5866774678192,0.559358790417563,-10.0219448386801,1.42518264112266,-3.91247392450572,1.22599392044784,7.04383901363707,0.911066731860184,-0.79361905715161,0.873683223614642,-1.69408920430752,0.708663315448005,-7.17391228309012,0.991278322863632,23.3017598384497,1.15832495150829,24.7795604541204,1.08458711807802,NaN,NaN,NaN,NaN,17,1.3699148392023,47,2.65078604694281,17,1.16619037896906,43,2.3783747952471
100007,20110209T135403.json,85.1063829787234,0.905932853160566,85.1063829787234,0.847088428190912,1.60107317344706,0.0169639851346034,1.60107317344706,0.0158167505286035,0.34,0.00520851448960312,0.335,0.00541318171059167,0.365,0.00681909084849293,0.37,0.00571547606649409,23.2246514839458,0.840890956595838,22.90349988349,0.826870412339491,-3.1148580698198,1.15586065591829,-2.62589377869531,1.70555210057473,-4.18496472728723,0.807538640083252,-3.23566624617568,1.13616975771798,-4.5160636981226,1.29832156020199,-7.64764141311425,1.65841979508805,22.5689552411578,0.979813824971443,33.9568411934097,3.55485617524756,77.8356687692088,3.76200029540276,87.3160260743803,4.24409054454153,27,1.07615183259539,64,7.11869997457845,26,5.32697537695329,54,2.58198889747161
100008,20110301T161801.json,78.4313725490196,0.416844951703285,78.4313725490196,0.648183888388547,2.0737934799742,0.0110129332207569,2.0737934799742,0.0170611627827545,0.375,0.00335490853160131,0.365,0.00441367414752375,0.39,0.00357029908734864,0.4,0.0042174116783665,25.608018499936,0.762876390465108,20.4947613611767,1.04491981852652,-2.69477671621651,1.41505311707466,-7.213786762945,1.00454431599262,0.23533047529776,0.801361490886419,-5.1218281654301,0.464854144249091,-1.28152083508092,1.13839783203635,-1.47126825949706,1.51586594936088,26.0067176091686,1.15250372639345,29.8929370690876,0.839568637755272,109.404886198458,3.52648740242156,92.4064490296569,3.54761086829473,23,9.79271327067126,49,1.9841267331702,23,2.57359216337333,51,1.70877541529407
100009,20110302T140353.json,82.7586206896552,1.95503475035953,82.7586206896552,1.8275220679414,1.79679216779566,0.0429260044863987,1.79679216779566,0.0398767934379533,0.34,0.0117701975092653,0.34,0.0112288448436043,0.3825,0.0118394299461281,0.385,0.0100339098972478,20.7443665303856,1.68685848403804,22.1870476734719,1.68368722671688,-2.63408846443031,1.70973225197673,-6.61648333928862,1.91046753383687,2.25251995719455,1.83614036107672,-0.0829536961708045,2.09183059690688,-5.29150899554575,1.82752408625931,-5.87280909414861,1.70915417562443,24.0437557679383,1.83449144201002,21.9469263575327,1.40842618274477,68.4759142573059,0,80.0152212703151,0,17,1.7804382815218,56,17.429360536051,14,10.3054151312632,53,23.7157908402369
100010,20110303T120402.json,79.4701986754967,0.728617381496181,79.4701986754967,0.686203758418152,1.45165275771364,0.0133656639588967,1.45165275771364,0.0125553237871776,0.365,0.00699412245515826,0.36,0.00734508110576163,0.39,0.00811235333795576,0.395,0.00632611751754975,23.5817556169679,0.769364681440807,21.9183792371101,0.594754790411825,-4.9770646236012,1.10207470966841,0.738938666314181,0.866275178730485,8.38310186827611,0.476958336316294,-0.542539481663771,0.744803059882326,4.01815369712478,1.32334668834364,-12.5770247978753,1.14205364997403,21.354933142278,1.55282322461725,21.475113290734,1.09534008370896,75.8377515113166,7.5833728914858,71.3846778542076,5.77468253357867,32,6.73437292226429,72,2.60206667634446,19,1.16528740525336,60,5.48106789441236
